"session_id","question","response"
"17017d8e-dfb0-11ef-9101-0242ac120003",question2,"Prior Experience, Education, References, Technical Skills"
"17017d8e-dfb0-11ef-9101-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"17017d8e-dfb0-11ef-9101-0242ac120003",question1,Resource Operations Coordinator
"17017d8e-dfb0-11ef-9101-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"17017d8e-dfb0-11ef-9101-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10."
"56860844-dfb0-11ef-858d-0242ac120003",question1,Resource Operations Coordinator
"56860844-dfb0-11ef-858d-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"56860844-dfb0-11ef-858d-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
"4f1134fc-dfb1-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"4f1134fc-dfb1-11ef-af32-0242ac120003",question2,"Soft Skills, Education, References, Prior Experience"
"4f1134fc-dfb1-11ef-af32-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
"7a16bd06-dfb2-11ef-82d1-0242ac120003",question1,Resource Operations Coordinator
"7a16bd06-dfb2-11ef-82d1-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"7a16bd06-dfb2-11ef-82d1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"7bbf19fa-dfb2-11ef-9db1-0242ac120003",question1,Resource Operations Coordinator
"7bbf19fa-dfb2-11ef-9db1-0242ac120003",question2,"Prior Experience, Education, Soft Skills, References"
"7bbf19fa-dfb2-11ef-9db1-0242ac120003",question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"8673ce0e-dfb2-11ef-9db1-0242ac120003",question1,Resource Alignment Coordinator
"8673ce0e-dfb2-11ef-9db1-0242ac120003",question2,Prior Experience
"8673ce0e-dfb2-11ef-9db1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
d2d31854-dfb2-11ef-a8d9-0242ac120003,question1,Resource Operations Coordinator
d2d31854-dfb2-11ef-a8d9-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
d2d31854-dfb2-11ef-a8d9-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"50d27384-dfb4-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"50d27384-dfb4-11ef-af32-0242ac120003",question2,"Soft Skills, Prior Experience, Education, References"
"50d27384-dfb4-11ef-af32-0242ac120003",question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"17dd79b0-dfb5-11ef-82d1-0242ac120003",question1,Resource Operations Coordinator
"17dd79b0-dfb5-11ef-82d1-0242ac120003",question2,Education
"17dd79b0-dfb5-11ef-82d1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"17dd79b0-dfb5-11ef-82d1-0242ac120003",question1,Resource Operations Coordinator
"17dd79b0-dfb5-11ef-82d1-0242ac120003",question2,"Prior Experience, Soft Skills, Adaptability, Education, References, Technical Skills"
"17dd79b0-dfb5-11ef-82d1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"242c3782-dfb6-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"242c3782-dfb6-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"242c3782-dfb6-11ef-9325-0242ac120003",question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"8f8a2944-dfb6-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"8f8a2944-dfb6-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"8f8a2944-dfb6-11ef-8bc0-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"430561a0-dfb7-11ef-a609-0242ac120003",question1,Resource Operations Coordinator
"430561a0-dfb7-11ef-a609-0242ac120003",question2,"Education, References, Prior Experience, Soft Skills"
"430561a0-dfb7-11ef-a609-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"4337345a-dfb7-11ef-9db1-0242ac120003",question1,Resource Alignment Coordinator
"4337345a-dfb7-11ef-9db1-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"4337345a-dfb7-11ef-9db1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"4337345a-dfb7-11ef-9db1-0242ac120003",question1,Resource Alignment Coordinator
"4337345a-dfb7-11ef-9db1-0242ac120003",question2,"Soft Skills, References, Education"
"4337345a-dfb7-11ef-9db1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"8f1490b6-dfb7-11ef-9077-0242ac120003",question1,Resource Operations Coordinator
"8f1490b6-dfb7-11ef-9077-0242ac120003",question2,"Prior Experience, Education, Soft Skills, References"
"8f1490b6-dfb7-11ef-9077-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"9ddfd736-dfb7-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"9ddfd736-dfb7-11ef-af32-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"9ddfd736-dfb7-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
a5b41e0e-dfb7-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
a5b41e0e-dfb7-11ef-b02c-0242ac120003,question2,"Prior Experience, Education, Soft Skills, References"
a5b41e0e-dfb7-11ef-b02c-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"035a84e4-dfb8-11ef-9db1-0242ac120003",question1,Resource Operations Coordinator
"035a84e4-dfb8-11ef-9db1-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"035a84e4-dfb8-11ef-9db1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
ad0a5892-dfb9-11ef-af32-0242ac120003,question1,Resource Operations Coordinator
ad0a5892-dfb9-11ef-af32-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
ad0a5892-dfb9-11ef-af32-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"25ec7a38-dfba-11ef-9db1-0242ac120003",question1,Team Coordinator
"25ec7a38-dfba-11ef-9db1-0242ac120003",question2,"Education, References, Soft Skills, Prior Experience"
"25ec7a38-dfba-11ef-9db1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10."
"25ec7a38-dfba-11ef-9db1-0242ac120003",question1,Resource Operations Coordinator
"25ec7a38-dfba-11ef-9db1-0242ac120003",question2,"References, Soft Skills, Education, Prior Experience"
"25ec7a38-dfba-11ef-9db1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"24f54366-dfbb-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"24f54366-dfbb-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"24f54366-dfbb-11ef-8bc0-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"5ab2a0fc-dfbb-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"5ab2a0fc-dfbb-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"5ab2a0fc-dfbb-11ef-8bc0-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10."
"996fe4da-dfbb-11ef-a609-0242ac120003",question1,Resource Operations Coordinator
"996fe4da-dfbb-11ef-a609-0242ac120003",question2,"Prior Experience, Soft Skills, Education, References"
"996fe4da-dfbb-11ef-a609-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"50aede6c-dfbc-11ef-9101-0242ac120003",question1,Resource Operations Coordinator
"50aede6c-dfbc-11ef-9101-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"50aede6c-dfbc-11ef-9101-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
"64111c22-dfbc-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"64111c22-dfbc-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"64111c22-dfbc-11ef-8bc0-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
ffac8072-dfbc-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
ffac8072-dfbc-11ef-b02c-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
ffac8072-dfbc-11ef-b02c-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"1d29ad32-dfbd-11ef-9db1-0242ac120003",question1,Resource Operations Coordinator
"1d29ad32-dfbd-11ef-9db1-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"1d29ad32-dfbd-11ef-9db1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
b9b42218-dfbd-11ef-9db1-0242ac120003,question1,Resource Alignment Coordinator
b9b42218-dfbd-11ef-9db1-0242ac120003,question2,Education
b9b42218-dfbd-11ef-9db1-0242ac120003,question3,The candidate has had 4 years of experience in the position.
b9b42218-dfbd-11ef-9db1-0242ac120003,question1,Resource Operations Coordinator
b9b42218-dfbd-11ef-9db1-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
b9b42218-dfbd-11ef-9db1-0242ac120003,question3,"The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
e175b744-dfbd-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
e175b744-dfbd-11ef-b02c-0242ac120003,question2,"Soft Skills, References, Prior Experience, Education"
e175b744-dfbd-11ef-b02c-0242ac120003,question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"3f4eba46-dfbe-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"3f4eba46-dfbe-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"3f4eba46-dfbe-11ef-8bc0-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
f9856fea-dfbe-11ef-aae8-0242ac120003,question1,Resource Alignment Coordinator
f9856fea-dfbe-11ef-aae8-0242ac120003,question2,"Education, References, Soft Skills, Prior Experience"
f9856fea-dfbe-11ef-aae8-0242ac120003,question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
fcf1c494-dfbe-11ef-af32-0242ac120003,question1,Resource Operations Coordinator
fcf1c494-dfbe-11ef-af32-0242ac120003,question2,"Education, References, Soft Skills, Prior Experience"
fcf1c494-dfbe-11ef-af32-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10."
"8aab9738-dfbf-11ef-8b3e-0242ac120003",question1,Resource Operations Coordinator
"8aab9738-dfbf-11ef-8b3e-0242ac120003",question2,"Education, Soft Skills, References, Prior Experience"
"8aab9738-dfbf-11ef-8b3e-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"8aab9738-dfbf-11ef-8b3e-0242ac120003",question1,Resource Operations Coordinator
"8aab9738-dfbf-11ef-8b3e-0242ac120003",question2,"Soft Skills, Education, References, Prior Experience"
"8aab9738-dfbf-11ef-8b3e-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10."
"57d49430-dfc0-11ef-9101-0242ac120003",question1,Resource Alignment Coordinator
"57d49430-dfc0-11ef-9101-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"57d49430-dfc0-11ef-9101-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has received 10 reference letters from previous companies."
"57d49430-dfc0-11ef-9101-0242ac120003",question1,Resource Alignment Coordinator
"57d49430-dfc0-11ef-9101-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"57d49430-dfc0-11ef-9101-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
"63ffbb90-dfc0-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"63ffbb90-dfc0-11ef-af32-0242ac120003",question2,"Adaptability, Technical Skills"
"63ffbb90-dfc0-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
aac18c6a-dfc1-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
aac18c6a-dfc1-11ef-b02c-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
aac18c6a-dfc1-11ef-b02c-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
a98b4d3a-dfc2-11ef-8bc0-0242ac120003,question1,Resource Operations Coordinator
a98b4d3a-dfc2-11ef-8bc0-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
a98b4d3a-dfc2-11ef-8bc0-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
bc95e070-dfc2-11ef-8b3e-0242ac120003,question1,Resource Operations Coordinator
bc95e070-dfc2-11ef-8b3e-0242ac120003,question2,"Education, References, Soft Skills"
bc95e070-dfc2-11ef-8b3e-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"1b66a124-dfc4-11ef-9db1-0242ac120003",question1,Resource Operations Coordinator
"1b66a124-dfc4-11ef-9db1-0242ac120003",question2,"Soft Skills, References, Education, Prior Experience"
"1b66a124-dfc4-11ef-9db1-0242ac120003",question3,The candidate‘s „References“ have received the maximal score of 10.
"1cb83d3a-dfc4-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"1cb83d3a-dfc4-11ef-af32-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"1cb83d3a-dfc4-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"485fcad8-dfc5-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"485fcad8-dfc5-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"485fcad8-dfc5-11ef-8bc0-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
e7ebd056-dfc5-11ef-9101-0242ac120003,question1,Resource Operations Coordinator
e7ebd056-dfc5-11ef-9101-0242ac120003,question2,"Soft Skills, Education, Prior Experience, References"
e7ebd056-dfc5-11ef-9101-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
e9a79c4a-dfc5-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
e9a79c4a-dfc5-11ef-9325-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
e9a79c4a-dfc5-11ef-9325-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"10c830e6-dfc6-11ef-8b3e-0242ac120003",question1,Resource Alignment Coordinator
"10c830e6-dfc6-11ef-8b3e-0242ac120003",question2,"Prior Experience, Education, Soft Skills, References"
"10c830e6-dfc6-11ef-8b3e-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10."
"10c830e6-dfc6-11ef-8b3e-0242ac120003",question1,Resource Operations Coordinator
"10c830e6-dfc6-11ef-8b3e-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"10c830e6-dfc6-11ef-8b3e-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"1f43449e-dfc6-11ef-9db1-0242ac120003",question1,Resource Operations Coordinator
"1f43449e-dfc6-11ef-9db1-0242ac120003",question2,"Prior Experience, Education, Soft Skills, References"
"1f43449e-dfc6-11ef-9db1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has received 10 reference letters from previous companies."
b1d1efea-dfc6-11ef-8bc0-0242ac120003,question1,Resource Operations Coordinator
b1d1efea-dfc6-11ef-8bc0-0242ac120003,question2,"Prior Experience, References, Soft Skills, Education"
b1d1efea-dfc6-11ef-8bc0-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
a4e51436-dfc8-11ef-af32-0242ac120003,question1,Resource Alignment Coordinator
a4e51436-dfc8-11ef-af32-0242ac120003,question2,Technical Skills
a4e51436-dfc8-11ef-af32-0242ac120003,question3,The candidate has had 4 years of experience in the position.
a4e51436-dfc8-11ef-af32-0242ac120003,question1,Resource Operations Coordinator
a4e51436-dfc8-11ef-af32-0242ac120003,question2,Soft Skills
a4e51436-dfc8-11ef-af32-0242ac120003,question3,The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“.
fcaacc06-dfc8-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
fcaacc06-dfc8-11ef-9325-0242ac120003,question2,"Prior Experience, References, Education, Soft Skills"
fcaacc06-dfc8-11ef-9325-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"93257b0e-dfc9-11ef-9101-0242ac120003",question1,Resource Operations Coordinator
"93257b0e-dfc9-11ef-9101-0242ac120003",question2,"Prior Experience, References, Soft Skills, Education"
"93257b0e-dfc9-11ef-9101-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"23dc3066-dfca-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"23dc3066-dfca-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"23dc3066-dfca-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
d2c06912-dfca-11ef-9077-0242ac120003,question1,Resource Operations Coordinator
d2c06912-dfca-11ef-9077-0242ac120003,question2,"Soft Skills, References, Education, Prior Experience"
d2c06912-dfca-11ef-9077-0242ac120003,question3,"The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"3e5a4670-dfcb-11ef-9db1-0242ac120003",question1,Resource Operations Coordinator
"3e5a4670-dfcb-11ef-9db1-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"3e5a4670-dfcb-11ef-9db1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
cf62df7e-dfcb-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
cf62df7e-dfcb-11ef-b02c-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
cf62df7e-dfcb-11ef-b02c-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
d712f920-dfcb-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
d712f920-dfcb-11ef-9325-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
d712f920-dfcb-11ef-9325-0242ac120003,question3,The candidate‘s „References“ have received the maximal score of 10.
f41ee72c-dfcb-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
f41ee72c-dfcb-11ef-b02c-0242ac120003,question2,"Education, Prior Experience, References, Soft Skills"
f41ee72c-dfcb-11ef-b02c-0242ac120003,question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"55cb0be0-dfcc-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"55cb0be0-dfcc-11ef-9325-0242ac120003",question2,"Education, Soft Skills, Prior Experience, References"
"55cb0be0-dfcc-11ef-9325-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
"712e3a0a-dfcd-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"712e3a0a-dfcd-11ef-9325-0242ac120003",question2,"Prior Experience, Education, Soft Skills, References"
"712e3a0a-dfcd-11ef-9325-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
ea24a17e-dfcd-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
ea24a17e-dfcd-11ef-b02c-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
ea24a17e-dfcd-11ef-b02c-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
"0d6089aa-dfce-11ef-a8d9-0242ac120003",question1,Resource Operations Coordinator
"0d6089aa-dfce-11ef-a8d9-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"0d6089aa-dfce-11ef-a8d9-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"1311dc8c-dfce-11ef-b02c-0242ac120003",question1,Resource Operations Coordinator
"1311dc8c-dfce-11ef-b02c-0242ac120003",question2,"References, Education, Soft Skills, Prior Experience"
"1311dc8c-dfce-11ef-b02c-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"58b4641c-dfce-11ef-82d1-0242ac120003",question1,Resource Operations Coordinator
"58b4641c-dfce-11ef-82d1-0242ac120003",question2,"Soft Skills, References, Education, Prior Experience"
"58b4641c-dfce-11ef-82d1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
a37525e0-dfce-11ef-8bc0-0242ac120003,question1,Resource Operations Coordinator
a37525e0-dfce-11ef-8bc0-0242ac120003,question2,"Prior Experience, Education, Soft Skills, References"
a37525e0-dfce-11ef-8bc0-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
bd67f612-dfce-11ef-a567-0242ac120003,question1,Resource Operations Coordinator
bd67f612-dfce-11ef-a567-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
bd67f612-dfce-11ef-a567-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"0f6d3922-dfcf-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"0f6d3922-dfcf-11ef-af32-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"0f6d3922-dfcf-11ef-af32-0242ac120003",question3,The candidate‘s „References“ have received the maximal score of 10.
"9d4308f8-dfcf-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"9d4308f8-dfcf-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"9d4308f8-dfcf-11ef-8bc0-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"08e45e04-dfd0-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"08e45e04-dfd0-11ef-9325-0242ac120003",question2,"Education, References, Soft Skills, Prior Experience"
"08e45e04-dfd0-11ef-9325-0242ac120003",question3,"The candidate has had 4 years of experience in the position., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
d3586a72-dfd0-11ef-af32-0242ac120003,question1,Resource Operations Coordinator
d3586a72-dfd0-11ef-af32-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
d3586a72-dfd0-11ef-af32-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"4ae26796-dfd1-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"4ae26796-dfd1-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"4ae26796-dfd1-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"76ce9406-dfd1-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"76ce9406-dfd1-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
